system_ind,typology
002900000000000209ba,MUR/LWAL/DNO
002900000000000209ce,MUR/LWAL/DNO
002900000000000250b3,MUR/LWAL/DNO
"00290000000000025146",MUR/LWAL/DNO
0029000000000002518b,MUR/LWAL/DNO
0029000000000001654c,MUR/LWAL/DNO
0029000000000000b87d,MUR/LWAL/DNO
0029000000000000b91e,MUR/LWAL/DNO
00290000000000011f33,MUR/LWAL/DNO
00290000000000011f3d,CR/LFINF/DNO
00290000000000011f88,MUR/LWAL/DNO
00290000000000011f93,MR/LWAL/DNO
00290000000000011fa8,MUR/LWAL/DNO
0029000000000000721c,CR/LFINF/DNO
"00290000000000030530",MUR/LWAL/DNO
0029000000000003055f,MUR/LWAL/DNO
0029000000000003056b,MUR/LWAL/DNO
"00290000000000030593",MUR/LWAL/DNO
"002900000000000305d3",CR/LFINF/DUC
00290000000000034ada,CR/LFINF/DNO
00290000000000034b7e,CR/LFINF/DNO
00290000000000034baa,MUR/LWAL/DNO
00290000000000034be0,MUR/LWAL/DNO
00290000000000034c06,CR/LFINF/DNO
0029000000000002c160,MUR/LWAL/DNO
0029000000000002c239,MUR/LWAL/DNO
0029000000000002c250,CR/LFINF/DNO
00290000000000002cc6,MUR/LWAL/DNO
"00290000000000002d69",CR/LFINF/DNO
00290000000000002d9a,MUR/LWAL/DNO
00290000000000002d9c,MUR/LWAL/DNO
00290000000000002db6,CR/LFINF/DNO
00290000000000002dd4,CR/LFINF/DNO
00290000000000027acd,MUR/LWAL/DNO
00290000000000027b07,MR/LWAL/DNO
"00290000000000019070",MUR/LWAL/DNO
0029000000000001909b,MCF/LWAL/DNO
"00290000000000019107",CR/LFINF/DNO
"0029000000000001d587",MUR/LWAL/DNO
0029000000000001d59f,MUR/LWAL/DNO
0029000000000001d5a3,MUR/LWAL/DNO
0029000000000001d5e1,MUR/LWAL/DNO
"0029000000000001d633",MUR/LWAL/DNO
"00290000000000023523",MUR/LWAL/DNO
0029000000000001492f,MUR/LWAL/DNO
0029000000000001497e,MUR/LWAL/DNO
00290000000000014a1d,MUR/LWAL/DNO
"00290000000000010459",MCF/LWAL/DUC
0029000000000001048f,MUR/LWAL/DNO
0029000000000001053e,CR/LFINF/DNO
0029000000000001054c,MCF/LWAL/DNO
0029000000000001ee3a,CR/LFINF/DUC
0029000000000001ee4c,MUR/LWAL/DNO
002900000000000333a7,CR/LFINF/DNO
0029000000000003340d,CR/LFINF/DNO
0029000000000003342f,MUR/LWAL/DNO
"00290000000000033435",CR/LFINF/DNO
"00290000000000033454",MUR/LWAL/DNO
"00290000000000033462",MUR/LWAL/DNO
002900000000000058cf,CR/LFINF/DNO
0029000000000000591d,MCF/LWAL/DNO
"00290000000000005984",CR/LFINF/DNO
002900000000000059a4,MUR/LWAL/DNO
"00290000000000009d16",MUR/LWAL/DNO
00290000000000009de0,CR/LFINF/DNO
"00290000000000009e10",MUR/LWAL/DNO
0029000000000002ec74,MUR/LWAL/DNO
0029000000000002ed2d,MUR/LWAL/DNO
0029000000000002ed8a,CR/LFINF/DUC
0029000000000002ed93,CR/LFINF/DUC
002900000000000014ef,CR/LFINF/DNO
0029000000000000151c,MUR/LWAL/DNO
0029000000000001b9f3,MCF/LWAL/DNO
0029000000000001ba4c,MUR/LWAL/DNO
0029000000000001ba9c,MUR/LWAL/DNO
0029000000000001baa7,MUR/LWAL/DNO
00290000000000025f73,CR/LDUAL/DUC
0029000000000002a605,CR/LFINF/DNO
0029000000000002a620,CR/LFINF/DNO
0029000000000002a653,MUR/LWAL/DNO
0029000000000002a67d,CR/LFINF/DUC
0029000000000002a6e9,CR/LFINF/DNO
"00290000000000017503",MUR/LWAL/DNO
002900000000000175b2,MR/LWAL/DNO
"002900000000000175e8",CR/LFINF/DNO
0029000000000001ed71,CR/LFINF/DNO
0029000000000002197f,MCF/LWAL/DNO
002900000000000219a1,MUR/LWAL/DNO
002900000000000219bd,CR/LFINF/DNO
"002900000000000219e7",MUR/LWAL/DNO
"002900000000000132e7",CR/LFINF/DNO
002900000000000132f2,MUR/LWAL/DNO
0029000000000000c972,MUR/LWAL/DNO
0029000000000000c9fd,MUR/LWAL/DNO
0029000000000000ca34,MUR/LWAL/DNO
0029000000000000ca78,CR/LFINF/DNO
0029000000000000ca95,MUR/LWAL/DNO
0029000000000000cab4,CR/LWAL/DUC
0029000000000000ebea,MUR/LWAL/DNO
0029000000000000ec14,MUR/LWAL/DNO
002900000000000084fd,MUR/LWAL/DNO
002900000000000085c3,MUR/LWAL/DNO
"002900000000000085d4",CR/LFINF/DNO
"00290000000000031898",MCF/LWAL/DNO
002900000000000318a8,MUR/LWAL/DNO
"0029000000000001e603",MUR/LWAL/DNO
"00290000000000003e12",MUR/LWAL/DNO
"00290000000000003e13",MUR/LWAL/DNO
"00290000000000003e84",MUR/LWAL/DNO
00290000000000003ea0,CR/LFINF/DUC
00290000000000003eb6,MUR/LWAL/DNO
"0029000000000002d267",MUR/LWAL/DNO
0029000000000002d2aa,MUR/LWAL/DNO
0029000000000002d2d6,MUR/LWAL/DNO
0029000000000001a409,MCF/LWAL/DNO
0029000000000001a42c,MR/LWAL/DNO
0029000000000001a439,MUR/LWAL/DNO
00290000000000028ab5,CR/LFINF/DUC
00290000000000028b4f,CR/LFINF/DNO
0029000000000002473e,MUR/LWAL/DNO
002900000000000247a7,MUR/LWAL/DNO
002900000000000247bf,CR/LFINF/DNO
00290000000000015d4d,MUR/LWAL/DNO
0029000000000000ae6e,MUR/LWAL/DNO
0029000000000000af5e,MUR/LWAL/DNO
0029000000000000af87,MUR/LWAL/DNO
0029000000000000af92,CR/LFINF/DNO
0029000000000000afab,MUR/LWAL/DNO
0029000000000002009c,MUR/LWAL/DNO
002900000000000116b8,MUR/LWAL/DNO
"00290000000000011712",MUR/LWAL/DNO
"00290000000000011741",MUR/LWAL/DNO
"00290000000000011763",MUR/LWAL/DNO
002900000000000117c0,CR/LWAL/DUC
002900000000000117c3,CR/LFINF/DNO
00290000000000006a31,MUR/LWAL/DNO
00290000000000006a88,CR/LFINF/DNO
"002900000000000344e1",MUR/LWAL/DNO
"00290000000000034502",MCF/LWAL/DUC
"00290000000000034503",CR/LFINF/DNO
"00290000000000034511",CR/LFINF/DNO
0029000000000002b7d6,MUR/LWAL/DNO
0029000000000002b873,MUR/LWAL/DNO
0029000000000002b88e,MUR/LWAL/DNO
0029000000000002b8b8,MUR/LWAL/DNO
0029000000000002fd4f,CR/LFINF/DUC
0029000000000000280b,CR/LFINF/DNO
0029000000000000285c,MUR/LWAL/DNO
0029000000000002723f,CR/LFINF/DNO
0029000000000002728d,CR/LFINF/DNO
002900000000000272bc,MUR/LWAL/DNO
0029000000000002730d,MUR/LWAL/DNO
"00290000000000027325",MUR/LWAL/DNO
0029000000000002733f,MUR/LWAL/DNO
0029000000000001cddb,CR/LFINF/DUC
0029000000000001cde6,MUR/LWAL/DNO
0029000000000001cdfd,MUR/LWAL/DNO
00290000000000022b0f,MUR/LWAL/DNO
00290000000000022b15,CR/LFINF/DUC
00290000000000022c00,CR/LFINF/DNO
00290000000000022c0e,CR/LFINF/DNO
"00290000000000014334",CR/LFINF/DUC
"00290000000000014369",CR/LFINF/DNO
"00290000000000014395",MUR/LWAL/DNO
0029000000000001884d,MR/LWAL/DNO
0029000000000000fbac,MUR/LWAL/DNO
0029000000000000fc7d,CR/LFINF/DUC
0029000000000000fca8,CR/LFINF/DNO
"0029000000000000e421",MUR/LWAL/DNO
0029000000000000e4b3,MUR/LWAL/DNO
0029000000000000e4d2,MUR/LWAL/DNO
0029000000000000e52e,CR/LFINF/DNO
002900000000000329b1,MUR/LWAL/DNO
002900000000000329bb,MUR/LWAL/DNO
00290000000000032a79,CR/LFINF/DNO
00290000000000032a98,MUR/LWAL/DNO
0029000000000000529f,MUR/LWAL/DNO
0029000000000000535c,CR/LFINF/DNO
"00290000000000009778",MUR/LWAL/DNO
002900000000000097bb,CR/LFINF/DUC
"00290000000000009888",MUR/LWAL/DNO
0029000000000002e43c,MUR/LWAL/DNO
0029000000000002e4cc,CR/LFINF/DNO
0029000000000002e4ea,MUR/LWAL/DNO
0029000000000002e4f9,MUR/LWAL/DNO
"0029000000000002e517",MCF/LWAL/DNO
00290000000000000c98,MUR/LWAL/DNO
00290000000000000c9d,MUR/LWAL/DNO
00290000000000000ce5,CR/LFINF/DNO
0029000000000001b426,CR/LFINF/DNO
0029000000000001b43b,MUR/LWAL/DNO
0029000000000001b482,MUR/LWAL/DNO
00290000000000029c5a,MUR/LWAL/DNO
00290000000000029ce5,MUR/LWAL/DNO
00290000000000029cfd,MUR/LWAL/DNO
"00290000000000029d36",CR/LFINF/DNO
"00290000000000016d28",MUR/LWAL/DNO
"00290000000000016d56",MUR/LWAL/DNO
002900000000000213ad,MUR/LWAL/DNO
002900000000000213c9,MUR/LWAL/DNO
"00290000000000021419",CR/LFINF/DUC
"00290000000000021425",MUR/LWAL/DNO
"00290000000000025706",CR/LFINF/DNO
"00290000000000025724",MUR/LWAL/DNO
002900000000000257a4,CR/LFINF/DNO
002900000000000128ff,MUR/LWAL/DNO
"00290000000000012922",MUR/LWAL/DNO
"00290000000000012926",MUR/LWAL/DNO
"00290000000000012957",MR/LWAL/DNO
0029000000000000c2fd,MUR/LWAL/DNO
0029000000000000c30a,MUR/LWAL/DNO
0029000000000000c3b7,MUR/LWAL/DNO
"00290000000000035583",CR/LFINF/DNO
002900000000000355ec,MUR/LWAL/DNO
"00290000000000035636",CR/LFINF/DNO
00290000000000007cb8,MUR/LWAL/DNO
00290000000000007cbf,MUR/LWAL/DNO
"00290000000000007d08",MUR/LWAL/DNO
00290000000000007d7b,MUR/LWAL/DNO
00290000000000007d8a,CR/LFINF/DNO
00290000000000007dad,CR/LFINF/DUC
00290000000000007dc0,MUR/LWAL/DNO
00290000000000007dc9,MUR/LWAL/DNO
00290000000000030e5a,MUR/LWAL/DNO
"00290000000000030e75",MUR/LWAL/DNO
00290000000000030f12,CR/LFINF/DUC
00290000000000030f50,CR/LDUAL/DUC
00290000000000030f59,CR/LFINF/DUC
002900000000000037c7,MUR/LWAL/DNO
"002900000000000037e9",MUR/LWAL/DNO
"00290000000000003822",CR/LFINF/DNO
"00290000000000003863",MCF/LWAL/DNO
0029000000000002c821,MUR/LWAL/DNO
0029000000000002c873,MUR/LWAL/DNO
0029000000000002c898,MUR/LWAL/DNO
0029000000000002c8ff,MUR/LWAL/DNO
0029000000000002c920,MUR/LWAL/DNO
0029000000000002c931,CR/LFINF/DUC
00290000000000019afa,CR/LFINF/DNO
0029000000000001ddab,MUR/LWAL/DNO
0029000000000001de29,MUR/LWAL/DNO
0029000000000001de2c,MCF/LWAL/DNO
0029000000000002859c,MUR/LWAL/DNO
0029000000000002860a,CR/LFINF/DUC
"00290000000000024013",CR/LFINF/DNO
"00290000000000024077",MUR/LWAL/DNO
002900000000000240b2,MCF/LWAL/DUC
"002900000000000154d4",CR/LFINF/DNO
002900000000000154f3,CR/LFINF/DNO
"00290000000000015547",MUR/LWAL/DNO
0029000000000000a7f6,CR/LFINF/DNO
0029000000000000a85a,CR/LFINF/DNO
0029000000000000a870,MUR/LWAL/DNO
0029000000000000a899,CR/LFINF/DNO
0029000000000000a89b,MUR/LWAL/DNO
0029000000000000a89c,CR/LFINF/DUC
0029000000000000a8ed,MUR/LWAL/DNO
0029000000000001f906,MUR/LWAL/DNO
0029000000000001f92b,CR/LFINF/DNO
0029000000000001f9a0,MUR/LWAL/DNO
00290000000000010e3c,CR/LFINF/DNO
"00290000000000006115",MUR/LWAL/DNO
"00290000000000006144",CR/LFINF/DNO
"00290000000000006145",MUR/LWAL/DNO
002900000000000061c9,CR/LFINF/DUC
002900000000000061ce,MUR/LWAL/DNO
002900000000000061de,MUR/LWAL/DNO
"00290000000000006203",CR/LFINF/DUC
0029000000000000620b,MUR/LWAL/DNO
0029000000000000622c,CR/LFINF/DNO
00290000000000033ac8,MUR/LWAL/DNO
00290000000000033b2e,MUR/LWAL/DNO
00290000000000033b5b,MUR/LWAL/DNO
0029000000000002f75c,MUR/LWAL/DNO
0029000000000002f7c1,CR/LFINF/DUC
0029000000000002f7c5,CR/LFINF/DUC
0029000000000002f7dc,MUR/LWAL/DNO
0029000000000002f820,CR/LFINF/DNO
0029000000000002f860,MUR/LWAL/DNO
"00290000000000001e89",MUR/LWAL/DNO
00290000000000001ec6,MUR/LWAL/DNO
00290000000000001ec9,CR/LFINF/DNO
00290000000000001f0d,MUR/LWAL/DNO
00290000000000026a1a,MCF/LWAL/DNO
00290000000000026a38,CR/LFINF/DNO
0029000000000002b162,MUR/LWAL/DNO
0029000000000002b16f,MCF/LWAL/DNO
0029000000000002b17c,CR/LFINF/DNO
0029000000000002b18f,MUR/LWAL/DNO
0029000000000002b19d,MUR/LWAL/DNO
0029000000000002b1cd,CR/LFINF/DNO
0029000000000002b1d6,CR/LFINF/DNO
0029000000000002b1ed,MUR/LWAL/DNO
0029000000000001c500,MUR/LWAL/DNO
0029000000000001c53f,CR/LDUAL/DUC
0029000000000001c570,MUR/LWAL/DNO
0029000000000001c61c,CR/LFINF/DUC
"00290000000000022439",MUR/LWAL/DNO
"00290000000000022458",MUR/LWAL/DNO
002900000000000224a8,MUR/LWAL/DNO
00290000000000017edb,MUR/LWAL/DNO
00290000000000017f14,MUR/LWAL/DNO
00290000000000017f31,MUR/LWAL/DNO
002c000000000000159a,CR/LFINF/DUC
002c0000000000003381,CR/LFINF/DUC
002c000000000000399b,MUR/LWAL/DNO
002c000000000001d586,MCF/LWAL/DNO
002c0000000000023ba0,MUR/LWAL/DNO
002c000000000001ffcf,MUR/LWAL/DNO
002c000000000000a15e,MR/LWAL/DNO
002c0000000000006230,CR/LFINF/DUC
002c0000000000006244,CR/LFINF/DNO
002c000000000001433d,MUR/LWAL/DNO
002c000000000000c5d7,MUR/LWAL/DNO
002c000000000003049a,MUR/LWAL/DNO
002c00000000000304fd,MUR/LWAL/DNO
002c00000000000070f7,CR/LDUAL/DUC
002c0000000000020e91,MR/LWAL/DNO
002c0000000000015359,CR/LFINF/DUC
002c0000000000031556,MUR/LWAL/DNO
002c000000000003164d,MUR/LWAL/DNO
002c000000000003165c,CR/LFINF/DNO
002c0000000000031671,CR/LFINF/DUC
002c0000000000005bbc,CR/LFINF/DNO
002c0000000000017ac8,MUR/LWAL/DNO
002c0000000000025d7a,CR/LFINF/DNO
002c000000000002833d,MUR/LWAL/DNO
002c0000000000028350,MUR/LWAL/DNO
002c000000000002c303,CR/LFINF/DUC
002c00000000000125a1,MCF/LWAL/DNO
002c0000000000006bac,MUR/LWAL/DNO
002c0000000000006c00,MUR/LWAL/DNO
002c000000000000a8df,MUR/LWAL/DNO
002c0000000000018b8e,CR/LFINF/DNO
002c0000000000009260,MUR/LWAL/DNO
002c000000000002cf7e,MUR/LWAL/DNO
002c000000000002d002,MUR/LWAL/DNO
002c0000000000029455,MUR/LWAL/DNO
002c00000000000294ee,MCF/LWAL/DNO
002c0000000000025677,CR/LDUAL/DUC
002c000000000001d971,MUR/LWAL/DNO
002c0000000000015d49,CR/LDUAL/DUC
002c0000000000015d4c,CR/LFINF/DNO
002c0000000000023fd6,MR/LWAL/DNO
002c0000000000009e68,MUR/LWAL/DNO
002c0000000000018332,MUR/LWAL/DNO
002c000000000002e0cc,MUR/LWAL/DNO
002c000000000000c938,MUR/LWAL/DNO
002c0000000000010462,MR/LWAL/DNO
002c00000000000266a2,MR/LWAL/DNO
002c000000000001a953,MUR/LWAL/DNO
002c000000000001a961,MUR/LWAL/DNO
002c000000000001a99f,CR/LFINF/DUC
002c0000000000012e91,CR/LFINF/DUC
002c000000000002cab7,MUR/LWAL/DNO
002c000000000002cb28,MUR/LWAL/DNO
002c000000000000f065,MUR/LWAL/DNO
002c0000000000020f56,CR/LFINF/DNO
002c000000000001ce32,CR/LFINF/DNO
002c000000000001ce34,MUR/LWAL/DNO
002c000000000002349a,MUR/LWAL/DNO
002c0000000000005d08,CR/LFINF/DUC
002c0000000000017bd3,CR/LDUAL/DUC
002c0000000000013f2a,CR/LFINF/DNO
002c0000000000008294,MUR/LWAL/DNO
002c000000000001e041,CR/LFINF/DNO
002c0000000000016556,MUR/LWAL/DNO
002c000000000001ca95,MUR/LWAL/DNO
002c0000000000032526,MUR/LWAL/DNO
002c0000000000018cb6,CR/LFINF/DUC
002c0000000000018d27,CR/LFINF/DNO
002c0000000000010f21,MUR/LWAL/DNO
002c0000000000010f45,MUR/LWAL/DNO
002c0000000000014d77,CR/LFINF/DNO
002c000000000000ce3e,CR/LFINF/DUC
002c0000000000009070,CR/LFINF/DUC
002c000000000001f10d,MCF/LWAL/DNO
002c00000000000174cf,MUR/LWAL/DNO
002c00000000000174d4,MUR/LWAL/DNO
002c00000000000295f4,MUR/LWAL/DNO
002c000000000000f538,MUR/LWAL/DNO
002c00000000000198da,CR/LFINF/DUC
002c000000000002fa82,MR/LWAL/DNO
002c0000000000023e50,CR/LFINF/DNO
002c000000000000a35b,MUR/LWAL/DNO
002c000000000001bf63,MUR/LWAL/DNO
002c00000000000065d7,MUR/LWAL/DNO
002c0000000000018479,CR/LFINF/DNO
002c000000000003214e,MUR/LWAL/DNO
002c000000000001472b,MUR/LWAL/DNO
002c00000000000263eb,MUR/LWAL/DNO
002c0000000000026439,CR/LFINF/DNO
002c000000000000ca8b,MUR/LWAL/DNO
002c0000000000004c99,MCF/LWAL/DNO
002c000000000001e8b6,MUR/LWAL/DNO
002c000000000001e914,MUR/LWAL/DNO
002c000000000001abfc,MUR/LWAL/DNO
002c0000000000013000,MUR/LWAL/DNO
002c0000000000028b0e,MUR/LWAL/DNO
002c0000000000032d9d,CR/LFINF/DNO
002c000000000001d355,MUR/LWAL/DNO
002c00000000000195bc,MUR/LWAL/DNO
002c000000000002b43e,CR/LFINF/DNO
002c000000000002b4ba,CR/LFINF/DUC
002c00000000000239b8,CR/LFINF/DNO
002c000000000001bbcb,CR/LFINF/DUC
002c0000000000017cd3,CR/LFINF/DNO
002c0000000000029df9,CR/LFINF/DNO
002c0000000000022232,CR/LFINF/DNO
002c000000000001630b,CR/LFINF/DNO
002c000000000002c56b,MUR/LWAL/DNO
002c000000000000abcf,MUR/LWAL/DNO
002c00000000000329ec,MUR/LWAL/DNO
002c0000000000032a33,MUR/LWAL/DNO
002c000000000000d2fc,MUR/LWAL/DNO
002c00000000000094d4,CR/LFINF/DNO
002c000000000000951a,MCF/LWAL/DNO
002c000000000001ef1b,MUR/LWAL/DNO
002c00000000000178a7,MR/LWAL/DNO
002c00000000000293cf,MUR/LWAL/DNO
002c000000000002f744,MUR/LWAL/DNO
002c000000000002baba,CR/LFINF/DUC
002c0000000000015f71,CR/LFINF/DUC
002c0000000000031dde,CR/LFINF/DNO
002c000000000001860e,MCF/LWAL/DUC
002c000000000002a772,CR/LFINF/DNO
002c000000000002a863,MCF/LWAL/DUC
002c00000000000089c2,MUR/LWAL/DNO
002c000000000000c767,MUR/LWAL/DNO
002c000000000001e99e,MUR/LWAL/DNO
002c0000000000016d03,MUR/LWAL/DNO
002c000000000002cccd,MUR/LWAL/DNO
002c000000000002cd52,MUR/LWAL/DNO
002c000000000002110f,CR/LFINF/DNO
002c0000000000025050,MUR/LWAL/DNO
002c000000000002f384,MUR/LWAL/DNO
002c000000000002f42a,MUR/LWAL/DNO
002c000000000003323b,MUR/LWAL/DNO
002c000000000001b913,MUR/LWAL/DNO
002c000000000001f7c7,MUR/LWAL/DNO
002c0000000000031a06,MR/LWAL/DNO
002c000000000001029d,MUR/LWAL/DNO
002c000000000001e558,MUR/LWAL/DNO
002c0000000000004511,MCF/LWAL/DUC
002c00000000000045ed,CR/LFINF/DNO
002c000000000001680c,CR/LFINF/DNO
002c000000000002c3f4,MR/LWAL/DNO
002c0000000000028788,MUR/LWAL/DNO
002c0000000000024c08,CR/LFINF/DNO
002c0000000000006d20,MCF/LWAL/DNO
002c000000000002afc9,MUR/LWAL/DNO
002c00000000000093d1,MUR/LWAL/DNO
002c000000000000d139,MUR/LWAL/DNO
002c0000000000029781,MUR/LWAL/DNO
002c00000000000297d9,MUR/LWAL/DNO
002c000000000000bc39,MUR/LWAL/DNO
002c0000000000019c0f,MUR/LWAL/DNO
002c0000000000015e65,CR/LFINF/DNO
002c000000000001c338,CR/LFINF/DNO
002c0000000000020202,CR/LFINF/DNO
002c0000000000032219,CR/LFINF/DUC
002c00000000000322ab,MUR/LWAL/DNO
002c0000000000026800,MUR/LWAL/DNO
002c000000000000f26f,MUR/LWAL/DNO
002c000000000000b39f,MUR/LWAL/DNO
002c000000000000b3a1,MUR/LWAL/DNO
002c000000000000b3b8,MR/LWAL/DNO
002c0000000000025286,MUR/LWAL/DNO
002c00000000000197df,MUR/LWAL/DNO
002c000000000000da6f,CR/LFINF/DUC
002c0000000000023c70,MUR/LWAL/DNO
002c000000000001bce5,MUR/LWAL/DNO
002c0000000000013fbb,MUR/LWAL/DNO
002c000000000002a225,CR/LFINF/DUC
002c0000000000010238,CR/LFINF/DNO
002c000000000001023d,CR/LFINF/DNO
002c00000000000086ca,MUR/LWAL/DNO
002c00000000000086eb,MUR/LWAL/DNO
002c000000000002c638,MUR/LWAL/DNO
002c0000000000028883,CR/LFINF/DUC
002c00000000000249aa,CR/LFINF/DNO
002c000000000001cb98,MCF/LWAL/DUC
002c0000000000014f25,MUR/LWAL/DNO
002c000000000002ed30,CR/LFINF/DNO
002c000000000002adab,CR/LFINF/DUC
002c00000000000231fd,MUR/LWAL/DNO
002c000000000001f435,CR/LFINF/DNO
002c00000000000057e9,CR/LFINF/DNO
002c000000000003119a,MUR/LWAL/DNO
002c0000000000031286,CR/LFINF/DUC
002c000000000002d45d,MUR/LWAL/DNO
002c0000000000021ae4,CR/LFINF/DUC
002c000000000001dbfb,CR/LFINF/DUC
002c00000000000121e1,MUR/LWAL/DNO
002c000000000001884b,MR/LWAL/DNO
002c0000000000014814,CR/LFINF/DNO
002c0000000000022b6e,MCF/LWAL/DNO
002c0000000000022bd0,CR/LFINF/DNO
002c000000000001ec4e,CR/LFINF/DUC
002c0000000000016feb,MUR/LWAL/DNO
002c00000000000253ba,CR/LFINF/DNO
002c000000000001d3a6,MR/LWAL/DNO
002c000000000001d44e,CR/LFINF/DNO
002c000000000002f51f,MR/LWAL/DNO
002c000000000001fd1f,CR/LFINF/DUC
002c000000000001e41c,MUR/LWAL/DNO
002c0000000000016a55,MUR/LWAL/DNO
002c000000000002c74b,CR/LFINF/DNO
002c0000000000012afa,MUR/LWAL/DNO
002c000000000002894a,CR/LFINF/DNO
002c0000000000028a0a,CR/LFINF/DNO
002c0000000000024ae7,CR/LFINF/DNO
002c000000000001cef9,CR/LFINF/DUC
002c000000000002af1e,CR/LFINF/DUC
002c00000000000097c1,CR/LFINF/DNO
002c0000000000005966,CR/LDUAL/DUC
002c000000000002d534,MUR/LWAL/DNO
002c0000000000017942,MCF/LWAL/DNO
002c0000000000029add,MUR/LWAL/DNO
002c0000000000007f42,MUR/LWAL/DNO
002c00000000000040bf,MUR/LWAL/DNO
002c0000000000024407,MUR/LWAL/DNO
002c0000000000006a2d,MUR/LWAL/DNO
002c0000000000006ada,MCF/LWAL/DNO
002c000000000000a64b,MR/LWAL/DNO
002c000000000001c6cc,CR/LFINF/DUC
002c000000000002a935,MCF/LWAL/DUC
002c0000000000010b6b,MUR/LWAL/DNO
002c0000000000022d58,CR/LFINF/DUC
002c000000000000cf24,MUR/LWAL/DNO
002c0000000000009188,CR/LFINF/DUC
002c00000000000051c3,CR/LFINF/DUC
002c000000000001ae06,CR/LFINF/DUC
002c0000000000029261,CR/LFINF/DNO
002c0000000000029263,MUR/LWAL/DNO
002c000000000000f649,MUR/LWAL/DNO
002c0000000000007893,MUR/LWAL/DNO
002c0000000000007948,MCF/LWAL/DUC
"002d0000000000008426",MUR/LWAL/DNO
002d000000000001af24,MUR/LWAL/DNO
002d000000000001af8c,CR/LFINF/DUC
"002d0000000000023619",CR/LFINF/DNO
"002d0000000000020329",CR/LFINF/DNO
002d000000000001cfe1,CR/LFINF/DNO
002d000000000002bf5c,CR/LFINF/DUC
002d000000000002243d,CR/LFINF/DNO
002d000000000001eec1,MR/LWAL/DNO
002d000000000000957a,CR/LFINF/DUC
002d00000000000095c6,CR/LFINF/DNO
"002d0000000000015384",CR/LFINF/DNO
002d000000000000b6e0,CR/LFINF/DUC
002d000000000001dcc0,MUR/LWAL/DNO
"002d0000000000026539",CR/LFINF/DUC
002d000000000001c884,CR/LFINF/DUC
"002d0000000000028674",CR/LFINF/DNO
002d000000000000c58e,CR/LFINF/DUC
002d000000000001e8fa,CR/LFINF/DUC
002d0000000000014ee5,CR/LFINF/DNO
"002d0000000000010793",CR/LFINF/DNO
002d0000000000025df2,MUR/LWAL/DNO
002d00000000000280fb,CR/LFINF/DNO
002d000000000000bf9f,CR/LFINF/DUC
002d000000000000f363,CR/LFINF/DNO
002d0000000000017c22,CR/LFINF/DNO
002d0000000000017c3a,CR/LFINF/DNO
002d00000000000204c5,CR/LDUAL/DUC
002d000000000002c1e8,CR/LFINF/DNO
002d00000000000101ab,MR/LWAL/DNO
002d000000000001bcc0,CR/LFINF/DUC
002d000000000001f012,CR/LFINF/DUC
002d00000000000097ba,CR/LDUAL/DUC
002d000000000001a9f4,CR/LFINF/DUC
002d0000000000010ed7,CR/LFINF/DUC
002d0000000000010ef6,CR/LFINF/DNO
002d000000000000da9e,CR/LFINF/DNO
002d000000000000a61e,CR/LFINF/DUC
002d000000000002bbcc,CR/LFINF/DNO
002d000000000002ef69,CR/LFINF/DUC
"002d0000000000025479",CR/LDUAL/DUC
002d0000000000021f45,CR/LFINF/DUC
002d000000000002a686,CR/LFINF/DUC
002d0000000000023ffa,CR/LDUAL/DUC
002d0000000000022d05,CR/LFINF/DUC
002d000000000001c3c5,MUR/LWAL/DNO
002d000000000002ea0f,CR/LFINF/DUC
002d000000000002b68d,CR/LFINF/DNO
"002d0000000000028228",CR/LDUAL/DUC
002d000000000000f424,MR/LWAL/DNO
"002d0000000000021814",CR/LFINF/DNO
002d000000000001488b,CR/LFINF/DNO
002d000000000002a31a,CR/LFINF/DNO
002d000000000002a35b,MUR/LWAL/DNO
002d0000000000019c11,MR/LWAL/DNO
002d000000000002f774,CR/LFINF/DUC
002d00000000000212e6,CR/LFINF/DNO
002d000000000001ded2,MUR/LWAL/DNO
002d000000000001defd,CR/LFINF/DUC
"002d0000000000023432",MUR/LWAL/DNO
002d000000000002343d,CR/LFINF/DUC
"002d0000000000023488",CR/LFINF/DNO
002d000000000000a44c,CR/LFINF/DNO
002d000000000002f0ac,CR/LFINF/DUC
002d0000000000012d6e,CR/LDUAL/DUC
002d000000000001eb0e,CR/LFINF/DUC
002d000000000001eb23,CR/LFINF/DUC
"002d0000000000027515",CR/LFINF/DNO
002d000000000001d606,CR/LFINF/DNO
002d0000000000022ae4,MR/LWAL/DNO
002d0000000000008b0d,CR/LFINF/DUC
002d000000000000e117,CR/LFINF/DNO
002d000000000000ab52,CR/LFINF/DUC
002d000000000001d316,CR/LFINF/DNO
002d000000000002c594,CR/LFINF/DUC
002d000000000002c5f9,CR/LFINF/DUC
002d000000000001f1e6,CR/LFINF/DUC
002d000000000001f231,MR/LWAL/DNO
"002d0000000000018907",CR/LFINF/DUC
002d000000000001894c,CR/LFINF/DNO
002d000000000002e6a5,CR/LFINF/DUC
002d000000000002121f,CR/LFINF/DUC
002d000000000000dccb,CR/LFINF/DUC
002d000000000000a893,CR/LFINF/DUC
002d000000000001ca00,CR/LFINF/DUC
002d000000000002bc95,CR/LFINF/DNO
002d000000000001315f,CR/LFINF/DUC
002d000000000000c8c8,CR/LFINF/DUC
002d000000000000929e,CR/LFINF/DUC
"002d0000000000024408",CR/LFINF/DUC
